X,Y,status,ts
-77.518985,38.359332,Closed,2020-04-01T15:00:00Z
-95.481102,29.913294,Open,2020-04-01T15:00:00Z
-84.352035,33.989889,Closed,2020-04-01T15:00:00Z
-83.08319,39.840191,Closed,2020-04-01T15:00:00Z
-84.45238,38.042061,Closed,2020-04-01T15:00:00Z
-81.993971,33.475816,Open,2020-04-01T15:00:00Z
-82.699,28.334,Open,2020-04-01T15:00:00Z
-86.819468,35.945115,Closed,2020-04-01T15:00:00Z
-91.009638,30.407864,Open,2020-04-01T15:00:00Z
-81.8428,27.9096,Open,2020-04-01T15:00:00Z
-80.550628,35.37077,Closed,2020-04-01T15:00:00Z
-84.6509,33.7672,Open,2020-04-01T15:00:00Z
-84.198238,33.761865,Open,2020-04-01T15:00:00Z
-97.432405,32.751007,Closed,2020-04-01T15:00:00Z
-89.794544,34.969441,Open,2020-04-01T15:00:00Z
-81.77475,32.406629,Open,2020-04-01T15:00:00Z
-93.179716,30.187104,Open,2020-04-01T15:00:00Z
-82.26043,38.41445,Closed,2020-04-01T15:00:00Z
-94.26324,36.357649,Closed,2020-04-01T15:00:00Z
-80.961244,35.171607,Open,2020-04-01T15:00:00Z
-77.341745,37.346598,Open,2020-04-01T15:00:00Z
-79.249072,37.375813,Closed,2020-04-01T15:00:00Z
-81.811,30.115,Open,2020-04-01T15:00:00Z
-81.304275,29.047148,Open,2020-04-01T15:00:00Z
-91.136962,30.426663,Open,2020-04-01T15:00:00Z
-83.733645,32.926013,Open,2020-04-01T15:00:00Z
-78.5536,35.51542,Closed,2020-04-01T15:00:00Z
-83.605667,41.550702,Closed,2020-04-01T15:00:00Z
-84.75484,33.377075,Open,2020-04-01T15:00:00Z
-80.475629,25.460053,Open,2020-04-01T15:00:00Z
-86.36335372924805,35.782057554783094,Closed,2020-04-01T15:00:00Z
-88.88298,30.393349,Closed,2020-04-01T15:00:00Z
-80.630998,35.223878,Closed,2020-04-01T15:00:00Z
-90.814378,29.816074,Closed,2020-04-01T15:00:00Z
-82.566752,28.026354,Open,2020-04-01T15:00:00Z
-90.505217,30.07422,Open,2020-04-01T15:00:00Z
-78.932235,34.983063,Open,2020-04-01T15:00:00Z
-94.141987,36.334218,Closed,2020-04-01T15:00:00Z
-81.41769981059423,29.92149077708089,Open,2020-04-01T15:00:00Z
-97.648557,30.38714,Open,2020-04-01T15:00:00Z
-86.121281,30.491169,Open,2020-04-01T15:00:00Z
-84.571,34.1131,Open,2020-04-01T15:00:00Z
-81.289,28.758,Open,2020-04-01T15:00:00Z
-76.3267,36.7971,Open,2020-04-01T15:00:00Z
-95.48187,30.044411,Open,2020-04-01T15:00:00Z
-90.3881,38.7318,Open,2020-04-01T15:00:00Z
-92.08832,30.15591,Open,2020-04-01T15:00:00Z
-83.8333,34.3227,Closed,2020-04-01T15:00:00Z
-96.993484,33.016766,Closed,2020-04-01T15:00:00Z
-78.889973,33.686146,Open,2020-04-01T15:00:00Z
-84.1672,33.72375,Open,2020-04-01T15:00:00Z
-96.442984,32.071476,Open,2020-04-01T15:00:00Z
-81.467,28.461,Open,2020-04-01T15:00:00Z
-83.6959,32.581922,Closed,2020-04-01T15:00:00Z
-81.169,35.231,Open,2020-04-01T15:00:00Z
-84.18054,33.42918,Open,2020-04-01T15:00:00Z
-80.0312,33.0965,Closed,2020-04-01T15:00:00Z
-86.349591,30.735219,Open,2020-04-01T15:00:00Z
-82.265,36.5902,Open,2020-04-01T15:00:00Z
-87.400484,30.396464,Open,2020-04-01T15:00:00Z
-90.13722,29.964992,Closed,2020-04-01T15:00:00Z
-79.8927,37.3017,Open,2020-04-01T15:00:00Z
-86.894112,35.739722,Closed,2020-04-01T15:00:00Z
-80.6909,28.1226,Open,2020-04-01T15:00:00Z
-97.160639,32.83814,Closed,2020-04-01T15:00:00Z
-85.00068,34.68877,Open,2020-04-01T15:00:00Z
-92.031856,30.323025,Open,2020-04-01T15:00:00Z
-84.2636,39.096833,Closed,2020-04-01T15:00:00Z
-84.235114,39.196408,Closed,2020-04-01T15:00:00Z
-76.414825,37.0344562,Open,2020-04-01T15:00:00Z
-84.5476633,34.1713467,Open,2020-04-01T15:00:00Z
-79.958985,36.065152,Closed,2020-04-01T15:00:00Z
-82.2085,27.0723,Open,2020-04-01T15:00:00Z
-91.126547,30.362177,Open,2020-04-01T15:00:00Z
-81.747,30.415,Open,2020-04-01T15:00:00Z
-84.534748,33.341166,Open,2020-04-01T15:00:00Z
